清田元選手、ロッテを提訴　「契約解除は不当」―東京地裁,https://www.jiji.com/jc/article?k=2021110400971&g=soc
ペット業者元代表ら逮捕　劣悪環境で犬多数飼育―長野県警,https://www.jiji.com/jc/article?k=2021110400334&g=soc
川嶋辰彦さん死去、８１歳　紀子さま父、学習院大名誉教授,https://www.jiji.com/jc/article?k=2021110400652&g=soc
運転免許、高齢者の手数料増額　来年５月、運転技能検査も開始―警察庁,https://www.jiji.com/jc/article?k=2021110400497&g=soc
ネッシー「お縄」に　ＣＯＰ会場近くで抗議中―英,https://www.jiji.com/jc/article?k=2021110400197&g=int
